,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
36,62.0,64.0,72.0,88.0,106.0,104.0,100.0,79.0,67.0,63.0,47.0,53.0,63.0,14.0,12.0,13.0,12.0,189.0,96.0,13.0,13.0,14.0,14.0,11.0,12.0,12.0,1.0,9.0,28.0,93.0,155.0,136.0,173.0,124.0,29.0,0.0,0.0,0.0,0.0,78.0,81.0,63.0,37.0,43.0,56.0,44.0,76.0,67.0,70.0,71.0,79.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,41.0,50.0,85.0,119.0,125.0,108.0,89.0,47.0,36.0,27.0,22.0,35.0,26.0,25.0,31.0,34.0,81.0,78.0,67.0,36.0,27.0,25.0,28.0,22.0,43.0
37,63.0,62.0,64.0,72.0,88.0,106.0,104.0,100.0,79.0,67.0,63.0,47.0,57.0,12.0,14.0,12.0,13.0,12.0,189.0,96.0,13.0,13.0,14.0,14.0,11.0,11.0,0.0,1.0,9.0,28.0,93.0,155.0,136.0,173.0,124.0,29.0,0.0,0.0,0.0,73.0,78.0,81.0,63.0,37.0,43.0,56.0,44.0,76.0,67.0,70.0,71.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,41.0,50.0,85.0,119.0,125.0,108.0,89.0,47.0,36.0,27.0,48.0,43.0,26.0,25.0,31.0,34.0,81.0,78.0,67.0,36.0,27.0,25.0,28.0,36.0
38,57.0,63.0,62.0,64.0,72.0,88.0,106.0,104.0,100.0,79.0,67.0,63.0,66.0,11.0,12.0,14.0,12.0,13.0,12.0,189.0,96.0,13.0,13.0,14.0,14.0,13.0,0.0,0.0,1.0,9.0,28.0,93.0,155.0,136.0,173.0,124.0,29.0,0.0,2.0,76.0,73.0,78.0,81.0,63.0,37.0,43.0,56.0,44.0,76.0,67.0,70.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,35.0,34.0,41.0,50.0,85.0,119.0,125.0,108.0,89.0,47.0,36.0,54.0,36.0,43.0,26.0,25.0,31.0,34.0,81.0,78.0,67.0,36.0,27.0,25.0,38.0
39,66.0,57.0,63.0,62.0,64.0,72.0,88.0,106.0,104.0,100.0,79.0,67.0,64.0,13.0,11.0,12.0,14.0,12.0,13.0,12.0,189.0,96.0,13.0,13.0,14.0,13.0,2.0,0.0,0.0,1.0,9.0,28.0,93.0,155.0,136.0,173.0,124.0,29.0,13.0,72.0,76.0,73.0,78.0,81.0,63.0,37.0,43.0,56.0,44.0,76.0,67.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,48.0,35.0,34.0,41.0,50.0,85.0,119.0,125.0,108.0,89.0,47.0,52.0,38.0,36.0,43.0,26.0,25.0,31.0,34.0,81.0,78.0,67.0,36.0,27.0,36.0
40,64.0,66.0,57.0,63.0,62.0,64.0,72.0,88.0,106.0,104.0,100.0,79.0,66.0,13.0,13.0,11.0,12.0,14.0,12.0,13.0,12.0,189.0,96.0,13.0,13.0,13.0,13.0,2.0,0.0,0.0,1.0,9.0,28.0,93.0,155.0,136.0,173.0,124.0,33.0,65.0,72.0,76.0,73.0,78.0,81.0,63.0,37.0,43.0,56.0,44.0,76.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,54.0,48.0,35.0,34.0,41.0,50.0,85.0,119.0,125.0,108.0,89.0,84.0,36.0,38.0,36.0,43.0,26.0,25.0,31.0,34.0,81.0,78.0,67.0,36.0,39.0
41,66.0,64.0,66.0,57.0,63.0,62.0,64.0,72.0,88.0,106.0,104.0,100.0,105.0,13.0,13.0,13.0,11.0,12.0,14.0,12.0,13.0,12.0,189.0,96.0,13.0,13.0,33.0,13.0,2.0,0.0,0.0,1.0,9.0,28.0,93.0,155.0,136.0,173.0,110.0,66.0,65.0,72.0,76.0,73.0,78.0,81.0,63.0,37.0,43.0,56.0,44.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,52.0,54.0,48.0,35.0,34.0,41.0,50.0,85.0,119.0,125.0,108.0,121.0,39.0,36.0,38.0,36.0,43.0,26.0,25.0,31.0,34.0,81.0,78.0,67.0,78.0
42,105.0,66.0,64.0,66.0,57.0,63.0,62.0,64.0,72.0,88.0,106.0,104.0,127.0,13.0,13.0,13.0,13.0,11.0,12.0,14.0,12.0,13.0,12.0,189.0,96.0,12.0,110.0,33.0,13.0,2.0,0.0,0.0,1.0,9.0,28.0,93.0,155.0,136.0,168.0,53.0,66.0,65.0,72.0,76.0,73.0,78.0,81.0,63.0,37.0,43.0,56.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,84.0,52.0,54.0,48.0,35.0,34.0,41.0,50.0,85.0,119.0,125.0,105.0,78.0,39.0,36.0,38.0,36.0,43.0,26.0,25.0,31.0,34.0,81.0,78.0,38.0
43,127.0,105.0,66.0,64.0,66.0,57.0,63.0,62.0,64.0,72.0,88.0,106.0,113.0,12.0,13.0,13.0,13.0,13.0,11.0,12.0,14.0,12.0,13.0,12.0,189.0,13.0,168.0,110.0,33.0,13.0,2.0,0.0,0.0,1.0,9.0,28.0,93.0,155.0,140.0,55.0,53.0,66.0,65.0,72.0,76.0,73.0,78.0,81.0,63.0,37.0,43.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,121.0,84.0,52.0,54.0,48.0,35.0,34.0,41.0,50.0,85.0,119.0,111.0,38.0,78.0,39.0,36.0,38.0,36.0,43.0,26.0,25.0,31.0,34.0,81.0,38.0
44,113.0,127.0,105.0,66.0,64.0,66.0,57.0,63.0,62.0,64.0,72.0,88.0,104.0,13.0,12.0,13.0,13.0,13.0,13.0,11.0,12.0,14.0,12.0,13.0,12.0,12.0,140.0,168.0,110.0,33.0,13.0,2.0,0.0,0.0,1.0,9.0,28.0,93.0,33.0,62.0,55.0,53.0,66.0,65.0,72.0,76.0,73.0,78.0,81.0,63.0,37.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,105.0,121.0,84.0,52.0,54.0,48.0,35.0,34.0,41.0,50.0,85.0,51.0,38.0,38.0,78.0,39.0,36.0,38.0,36.0,43.0,26.0,25.0,31.0,34.0,34.0
45,104.0,113.0,127.0,105.0,66.0,64.0,66.0,57.0,63.0,62.0,64.0,72.0,83.0,12.0,13.0,12.0,13.0,13.0,13.0,13.0,11.0,12.0,14.0,12.0,13.0,13.0,33.0,140.0,168.0,110.0,33.0,13.0,2.0,0.0,0.0,1.0,9.0,28.0,15.0,59.0,62.0,55.0,53.0,66.0,65.0,72.0,76.0,73.0,78.0,81.0,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,111.0,105.0,121.0,84.0,52.0,54.0,48.0,35.0,34.0,41.0,50.0,41.0,34.0,38.0,38.0,78.0,39.0,36.0,38.0,36.0,43.0,26.0,25.0,31.0,31.0
46,83.0,104.0,113.0,127.0,105.0,66.0,64.0,66.0,57.0,63.0,62.0,64.0,67.0,13.0,12.0,13.0,12.0,13.0,13.0,13.0,13.0,11.0,12.0,14.0,12.0,12.0,15.0,33.0,140.0,168.0,110.0,33.0,13.0,2.0,0.0,0.0,1.0,9.0,9.0,57.0,59.0,62.0,55.0,53.0,66.0,65.0,72.0,76.0,73.0,78.0,81.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,51.0,111.0,105.0,121.0,84.0,52.0,54.0,48.0,35.0,34.0,41.0,36.0,31.0,34.0,38.0,38.0,78.0,39.0,36.0,38.0,36.0,43.0,26.0,25.0,38.0
47,67.0,83.0,104.0,113.0,127.0,105.0,66.0,64.0,66.0,57.0,63.0,62.0,57.0,12.0,13.0,12.0,13.0,12.0,13.0,13.0,13.0,13.0,11.0,12.0,14.0,20.0,9.0,15.0,33.0,140.0,168.0,110.0,33.0,13.0,2.0,0.0,0.0,1.0,2.0,106.0,57.0,59.0,62.0,55.0,53.0,66.0,65.0,72.0,76.0,73.0,78.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,51.0,111.0,105.0,121.0,84.0,52.0,54.0,48.0,35.0,34.0,34.0,38.0,31.0,34.0,38.0,38.0,78.0,39.0,36.0,38.0,36.0,43.0,26.0,46.0
48,57.0,67.0,83.0,104.0,113.0,127.0,105.0,66.0,64.0,66.0,57.0,63.0,62.0,20.0,12.0,13.0,12.0,13.0,12.0,13.0,13.0,13.0,13.0,11.0,12.0,13.0,2.0,9.0,15.0,33.0,140.0,168.0,110.0,33.0,13.0,2.0,0.0,0.0,0.0,99.0,106.0,57.0,59.0,62.0,55.0,53.0,66.0,65.0,72.0,76.0,73.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,36.0,41.0,51.0,111.0,105.0,121.0,84.0,52.0,54.0,48.0,35.0,29.0,46.0,38.0,31.0,34.0,38.0,38.0,78.0,39.0,36.0,38.0,36.0,43.0,53.0
49,62.0,57.0,67.0,83.0,104.0,113.0,127.0,105.0,66.0,64.0,66.0,57.0,54.0,13.0,20.0,12.0,13.0,12.0,13.0,12.0,13.0,13.0,13.0,13.0,11.0,73.0,0.0,2.0,9.0,15.0,33.0,140.0,168.0,110.0,33.0,13.0,2.0,0.0,0.0,93.0,99.0,106.0,57.0,59.0,62.0,55.0,53.0,66.0,65.0,72.0,76.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,34.0,36.0,41.0,51.0,111.0,105.0,121.0,84.0,52.0,54.0,48.0,23.0,53.0,46.0,38.0,31.0,34.0,38.0,38.0,78.0,39.0,36.0,38.0,36.0,45.0
50,54.0,62.0,57.0,67.0,83.0,104.0,113.0,127.0,105.0,66.0,64.0,66.0,62.0,73.0,13.0,20.0,12.0,13.0,12.0,13.0,12.0,13.0,13.0,13.0,13.0,147.0,0.0,0.0,2.0,9.0,15.0,33.0,140.0,168.0,110.0,33.0,13.0,2.0,0.0,119.0,93.0,99.0,106.0,57.0,59.0,62.0,55.0,53.0,66.0,65.0,72.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,34.0,36.0,41.0,51.0,111.0,105.0,121.0,84.0,52.0,54.0,33.0,45.0,53.0,46.0,38.0,31.0,34.0,38.0,38.0,78.0,39.0,36.0,38.0,64.0
51,62.0,54.0,62.0,57.0,67.0,83.0,104.0,113.0,127.0,105.0,66.0,64.0,64.0,147.0,73.0,13.0,20.0,12.0,13.0,12.0,13.0,12.0,13.0,13.0,13.0,16.0,0.0,0.0,0.0,2.0,9.0,15.0,33.0,140.0,168.0,110.0,33.0,13.0,6.0,99.0,119.0,93.0,99.0,106.0,57.0,59.0,62.0,55.0,53.0,66.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,29.0,34.0,36.0,41.0,51.0,111.0,105.0,121.0,84.0,52.0,55.0,64.0,45.0,53.0,46.0,38.0,31.0,34.0,38.0,38.0,78.0,39.0,36.0,35.0
52,64.0,62.0,54.0,62.0,57.0,67.0,83.0,104.0,113.0,127.0,105.0,66.0,75.0,16.0,147.0,73.0,13.0,20.0,12.0,13.0,12.0,13.0,12.0,13.0,13.0,38.0,6.0,0.0,0.0,0.0,2.0,9.0,15.0,33.0,140.0,168.0,110.0,33.0,36.0,65.0,99.0,119.0,93.0,99.0,106.0,57.0,59.0,62.0,55.0,53.0,66.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,33.0,23.0,29.0,34.0,36.0,41.0,51.0,111.0,105.0,121.0,84.0,70.0,35.0,64.0,45.0,53.0,46.0,38.0,31.0,34.0,38.0,38.0,78.0,39.0,35.0
53,75.0,64.0,62.0,54.0,62.0,57.0,67.0,83.0,104.0,113.0,127.0,105.0,87.0,38.0,16.0,147.0,73.0,13.0,20.0,12.0,13.0,12.0,13.0,12.0,13.0,28.0,36.0,6.0,0.0,0.0,0.0,2.0,9.0,15.0,33.0,140.0,168.0,110.0,68.0,79.0,65.0,99.0,119.0,93.0,99.0,106.0,57.0,59.0,62.0,55.0,53.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,55.0,33.0,23.0,29.0,34.0,36.0,41.0,51.0,111.0,105.0,121.0,104.0,35.0,35.0,64.0,45.0,53.0,46.0,38.0,31.0,34.0,38.0,38.0,78.0,70.0
54,87.0,75.0,64.0,62.0,54.0,62.0,57.0,67.0,83.0,104.0,113.0,127.0,122.0,28.0,38.0,16.0,147.0,73.0,13.0,20.0,12.0,13.0,12.0,13.0,12.0,26.0,68.0,36.0,6.0,0.0,0.0,0.0,2.0,9.0,15.0,33.0,140.0,168.0,134.0,66.0,79.0,65.0,99.0,119.0,93.0,99.0,106.0,57.0,59.0,62.0,55.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,70.0,55.0,33.0,23.0,29.0,34.0,36.0,41.0,51.0,111.0,105.0,105.0,70.0,35.0,35.0,64.0,45.0,53.0,46.0,38.0,31.0,34.0,38.0,38.0,72.0
55,122.0,87.0,75.0,64.0,62.0,54.0,62.0,57.0,67.0,83.0,104.0,113.0,38.0,26.0,28.0,38.0,16.0,147.0,73.0,13.0,20.0,12.0,13.0,12.0,13.0,29.0,134.0,68.0,36.0,6.0,0.0,0.0,0.0,2.0,9.0,15.0,33.0,140.0,63.0,71.0,66.0,79.0,65.0,99.0,119.0,93.0,99.0,106.0,57.0,59.0,62.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,104.0,70.0,55.0,33.0,23.0,29.0,34.0,36.0,41.0,51.0,111.0,64.0,72.0,70.0,35.0,35.0,64.0,45.0,53.0,46.0,38.0,31.0,34.0,38.0,103.0
56,38.0,122.0,87.0,75.0,64.0,62.0,54.0,62.0,57.0,67.0,83.0,104.0,24.0,29.0,26.0,28.0,38.0,16.0,147.0,73.0,13.0,20.0,12.0,13.0,12.0,71.0,63.0,134.0,68.0,36.0,6.0,0.0,0.0,0.0,2.0,9.0,15.0,33.0,42.0,59.0,71.0,66.0,79.0,65.0,99.0,119.0,93.0,99.0,106.0,57.0,59.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,105.0,104.0,70.0,55.0,33.0,23.0,29.0,34.0,36.0,41.0,51.0,64.0,103.0,72.0,70.0,35.0,35.0,64.0,45.0,53.0,46.0,38.0,31.0,34.0,72.0
57,24.0,38.0,122.0,87.0,75.0,64.0,62.0,54.0,62.0,57.0,67.0,83.0,9.0,71.0,29.0,26.0,28.0,38.0,16.0,147.0,73.0,13.0,20.0,12.0,13.0,16.0,42.0,63.0,134.0,68.0,36.0,6.0,0.0,0.0,0.0,2.0,9.0,15.0,14.0,64.0,59.0,71.0,66.0,79.0,65.0,99.0,119.0,93.0,99.0,106.0,57.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,105.0,104.0,70.0,55.0,33.0,23.0,29.0,34.0,36.0,41.0,36.0,72.0,103.0,72.0,70.0,35.0,35.0,64.0,45.0,53.0,46.0,38.0,31.0,46.0
58,9.0,24.0,38.0,122.0,87.0,75.0,64.0,62.0,54.0,62.0,57.0,67.0,8.0,16.0,71.0,29.0,26.0,28.0,38.0,16.0,147.0,73.0,13.0,20.0,12.0,15.0,14.0,42.0,63.0,134.0,68.0,36.0,6.0,0.0,0.0,0.0,2.0,9.0,13.0,84.0,64.0,59.0,71.0,66.0,79.0,65.0,99.0,119.0,93.0,99.0,106.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,64.0,64.0,105.0,104.0,70.0,55.0,33.0,23.0,29.0,34.0,36.0,30.0,46.0,72.0,103.0,72.0,70.0,35.0,35.0,64.0,45.0,53.0,46.0,38.0,45.0
59,8.0,9.0,24.0,38.0,122.0,87.0,75.0,64.0,62.0,54.0,62.0,57.0,6.0,15.0,16.0,71.0,29.0,26.0,28.0,38.0,16.0,147.0,73.0,13.0,20.0,15.0,13.0,14.0,42.0,63.0,134.0,68.0,36.0,6.0,0.0,0.0,0.0,2.0,6.0,68.0,84.0,64.0,59.0,71.0,66.0,79.0,65.0,99.0,119.0,93.0,99.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,64.0,64.0,105.0,104.0,70.0,55.0,33.0,23.0,29.0,34.0,29.0,45.0,46.0,72.0,103.0,72.0,70.0,35.0,35.0,64.0,45.0,53.0,46.0,47.0
60,6.0,8.0,9.0,24.0,38.0,122.0,87.0,75.0,64.0,62.0,54.0,62.0,10.0,15.0,15.0,16.0,71.0,29.0,26.0,28.0,38.0,16.0,147.0,73.0,13.0,22.0,6.0,13.0,14.0,42.0,63.0,134.0,68.0,36.0,6.0,0.0,0.0,0.0,0.0,67.0,68.0,84.0,64.0,59.0,71.0,66.0,79.0,65.0,99.0,119.0,93.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30.0,36.0,64.0,64.0,105.0,104.0,70.0,55.0,33.0,23.0,29.0,23.0,47.0,45.0,46.0,72.0,103.0,72.0,70.0,35.0,35.0,64.0,45.0,53.0,40.0
61,10.0,6.0,8.0,9.0,24.0,38.0,122.0,87.0,75.0,64.0,62.0,54.0,8.0,22.0,15.0,15.0,16.0,71.0,29.0,26.0,28.0,38.0,16.0,147.0,73.0,23.0,0.0,6.0,13.0,14.0,42.0,63.0,134.0,68.0,36.0,6.0,0.0,0.0,5.0,101.0,67.0,68.0,84.0,64.0,59.0,71.0,66.0,79.0,65.0,99.0,119.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,30.0,36.0,64.0,64.0,105.0,104.0,70.0,55.0,33.0,23.0,25.0,40.0,47.0,45.0,46.0,72.0,103.0,72.0,70.0,35.0,35.0,64.0,45.0,57.0
62,8.0,10.0,6.0,8.0,9.0,24.0,38.0,122.0,87.0,75.0,64.0,62.0,9.0,23.0,22.0,15.0,15.0,16.0,71.0,29.0,26.0,28.0,38.0,16.0,147.0,22.0,5.0,0.0,6.0,13.0,14.0,42.0,63.0,134.0,68.0,36.0,6.0,0.0,0.0,73.0,101.0,67.0,68.0,84.0,64.0,59.0,71.0,66.0,79.0,65.0,99.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,29.0,30.0,36.0,64.0,64.0,105.0,104.0,70.0,55.0,33.0,28.0,57.0,40.0,47.0,45.0,46.0,72.0,103.0,72.0,70.0,35.0,35.0,64.0,56.0
63,9.0,8.0,10.0,6.0,8.0,9.0,24.0,38.0,122.0,87.0,75.0,64.0,10.0,22.0,23.0,22.0,15.0,15.0,16.0,71.0,29.0,26.0,28.0,38.0,16.0,44.0,0.0,5.0,0.0,6.0,13.0,14.0,42.0,63.0,134.0,68.0,36.0,6.0,5.0,66.0,73.0,101.0,67.0,68.0,84.0,64.0,59.0,71.0,66.0,79.0,65.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,23.0,29.0,30.0,36.0,64.0,64.0,105.0,104.0,70.0,55.0,44.0,56.0,57.0,40.0,47.0,45.0,46.0,72.0,103.0,72.0,70.0,35.0,35.0,36.0
64,10.0,9.0,8.0,10.0,6.0,8.0,9.0,24.0,38.0,122.0,87.0,75.0,25.0,44.0,22.0,23.0,22.0,15.0,15.0,16.0,71.0,29.0,26.0,28.0,38.0,16.0,5.0,0.0,5.0,0.0,6.0,13.0,14.0,42.0,63.0,134.0,68.0,36.0,26.0,34.0,66.0,73.0,101.0,67.0,68.0,84.0,64.0,59.0,71.0,66.0,79.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,44.0,28.0,25.0,23.0,29.0,30.0,36.0,64.0,64.0,105.0,104.0,70.0,53.0,36.0,56.0,57.0,40.0,47.0,45.0,46.0,72.0,103.0,72.0,70.0,35.0,35.0
65,25.0,10.0,9.0,8.0,10.0,6.0,8.0,9.0,24.0,38.0,122.0,87.0,29.0,16.0,44.0,22.0,23.0,22.0,15.0,15.0,16.0,71.0,29.0,26.0,28.0,25.0,26.0,5.0,0.0,5.0,0.0,6.0,13.0,14.0,42.0,63.0,134.0,68.0,51.0,45.0,34.0,66.0,73.0,101.0,67.0,68.0,84.0,64.0,59.0,71.0,66.0,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,53.0,44.0,28.0,25.0,23.0,29.0,30.0,36.0,64.0,64.0,105.0,104.0,75.0,35.0,36.0,56.0,57.0,40.0,47.0,45.0,46.0,72.0,103.0,72.0,70.0,39.0
66,29.0,25.0,10.0,9.0,8.0,10.0,6.0,8.0,9.0,24.0,38.0,122.0,78.0,25.0,16.0,44.0,22.0,23.0,22.0,15.0,15.0,16.0,71.0,29.0,26.0,19.0,51.0,26.0,5.0,0.0,5.0,0.0,6.0,13.0,14.0,42.0,63.0,134.0,138.0,31.0,45.0,34.0,66.0,73.0,101.0,67.0,68.0,84.0,64.0,59.0,71.0,31.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,75.0,53.0,44.0,28.0,25.0,23.0,29.0,30.0,36.0,64.0,64.0,105.0,108.0,39.0,35.0,36.0,56.0,57.0,40.0,47.0,45.0,46.0,72.0,103.0,72.0,45.0
67,78.0,29.0,25.0,10.0,9.0,8.0,10.0,6.0,8.0,9.0,24.0,38.0,44.0,19.0,25.0,16.0,44.0,22.0,23.0,22.0,15.0,15.0,16.0,71.0,29.0,81.0,138.0,51.0,26.0,5.0,0.0,5.0,0.0,6.0,13.0,14.0,42.0,63.0,89.0,31.0,31.0,45.0,34.0,66.0,73.0,101.0,67.0,68.0,84.0,64.0,59.0,20.0,47.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,108.0,75.0,53.0,44.0,28.0,25.0,23.0,29.0,30.0,36.0,64.0,64.0,82.0,45.0,39.0,35.0,36.0,56.0,57.0,40.0,47.0,45.0,46.0,72.0,103.0,84.0
68,44.0,78.0,29.0,25.0,10.0,9.0,8.0,10.0,6.0,8.0,9.0,24.0,18.0,81.0,19.0,25.0,16.0,44.0,22.0,23.0,22.0,15.0,15.0,16.0,71.0,10.0,89.0,138.0,51.0,26.0,5.0,0.0,5.0,0.0,6.0,13.0,14.0,42.0,18.0,20.0,31.0,31.0,45.0,34.0,66.0,73.0,101.0,67.0,68.0,84.0,64.0,31.0,49.0,47.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,82.0,108.0,75.0,53.0,44.0,28.0,25.0,23.0,29.0,30.0,36.0,64.0,41.0,84.0,45.0,39.0,35.0,36.0,56.0,57.0,40.0,47.0,45.0,46.0,72.0,83.0
69,18.0,44.0,78.0,29.0,25.0,10.0,9.0,8.0,10.0,6.0,8.0,9.0,9.0,10.0,81.0,19.0,25.0,16.0,44.0,22.0,23.0,22.0,15.0,15.0,16.0,13.0,18.0,89.0,138.0,51.0,26.0,5.0,0.0,5.0,0.0,6.0,13.0,14.0,9.0,31.0,20.0,31.0,31.0,45.0,34.0,66.0,73.0,101.0,67.0,68.0,84.0,68.0,47.0,49.0,47.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,41.0,82.0,108.0,75.0,53.0,44.0,28.0,25.0,23.0,29.0,30.0,36.0,38.0,83.0,84.0,45.0,39.0,35.0,36.0,56.0,57.0,40.0,47.0,45.0,46.0,46.0
70,9.0,18.0,44.0,78.0,29.0,25.0,10.0,9.0,8.0,10.0,6.0,8.0,7.0,13.0,10.0,81.0,19.0,25.0,16.0,44.0,22.0,23.0,22.0,15.0,15.0,35.0,9.0,18.0,89.0,138.0,51.0,26.0,5.0,0.0,5.0,0.0,6.0,13.0,6.0,68.0,31.0,20.0,31.0,31.0,45.0,34.0,66.0,73.0,101.0,67.0,68.0,58.0,48.0,47.0,49.0,47.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,38.0,41.0,82.0,108.0,75.0,53.0,44.0,28.0,25.0,23.0,29.0,30.0,32.0,46.0,83.0,84.0,45.0,39.0,35.0,36.0,56.0,57.0,40.0,47.0,45.0,33.0
71,7.0,9.0,18.0,44.0,78.0,29.0,25.0,10.0,9.0,8.0,10.0,6.0,7.0,35.0,13.0,10.0,81.0,19.0,25.0,16.0,44.0,22.0,23.0,22.0,15.0,67.0,6.0,9.0,18.0,89.0,138.0,51.0,26.0,5.0,0.0,5.0,0.0,6.0,13.0,58.0,68.0,31.0,20.0,31.0,31.0,45.0,34.0,66.0,73.0,101.0,67.0,68.0,47.0,48.0,47.0,49.0,47.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,38.0,41.0,82.0,108.0,75.0,53.0,44.0,28.0,25.0,23.0,29.0,25.0,33.0,46.0,83.0,84.0,45.0,39.0,35.0,36.0,56.0,57.0,40.0,47.0,39.0
72,7.0,7.0,9.0,18.0,44.0,78.0,29.0,25.0,10.0,9.0,8.0,10.0,9.0,67.0,35.0,13.0,10.0,81.0,19.0,25.0,16.0,44.0,22.0,23.0,22.0,51.0,13.0,6.0,9.0,18.0,89.0,138.0,51.0,26.0,5.0,0.0,5.0,0.0,0.0,68.0,58.0,68.0,31.0,20.0,31.0,31.0,45.0,34.0,66.0,73.0,101.0,41.0,48.0,47.0,48.0,47.0,49.0,47.0,47.0,27.0,0.0,0.0,0.0,0.0,48.0,25.0,32.0,38.0,41.0,82.0,108.0,75.0,53.0,44.0,28.0,25.0,23.0,16.0,39.0,33.0,46.0,83.0,84.0,45.0,39.0,35.0,36.0,56.0,57.0,40.0,43.0
